AREA,PERIMETER,PLS54_,PLS54_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR,PLS16_,PLS16_ID,PLSNET_,PLSNET_ID,SOURCE,HYDROAREA,BASIN,REGIONNAME,FRQ_SECNBA,REGION,PLS10_,PLS10_ID,OBJECTID,AGENCYNAME,SOURCE_1,AGENCYUNIQ,LASTMODIFI,MODIFIEDBY,SOURCECOMM,Date_Data_,GlobalID
2554184.00379,6398.30395,0,0,15,M27S,24E,28,-119.39437,35.55061,M,27S,M27S24E28,M27S24E,15M27S24E28,15M27S24E,0,0,111622.00000,112944.00000,1,558.70000,55870,CENTRAL VALLEY,2.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2547035.49677,6381.98669,0,0,15,M27S,24E,29,-119.41205,35.55058,M,27S,M27S24E29,M27S24E,15M27S24E29,15M27S24E,0,0,111624.00000,112946.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2570494.12653,6415.50819,0,0,15,M27S,24E,30,-119.42982,35.55052,M,27S,M27S24E30,M27S24E,15M27S24E30,15M27S24E,0,0,111629.00000,112951.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2572956.79193,6412.55601,0,0,15,M27S,23E,25,-119.44758,35.55049,M,27S,M27S23E25,M27S23E,15M27S23E25,15M27S23E,0,0,111631.00000,112953.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2668430.22265,6534.62099,0,0,15,M27S,23E,30,-119.53681,35.55062,M,27S,M27S23E30,M27S23E,15M27S23E30,15M27S23E,0,0,111632.00000,112954.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2630797.72303,6488.45768,0,0,15,M27S,23E,29,-119.51898,35.55049,M,27S,M27S23E29,M27S23E,15M27S23E29,15M27S23E,0,0,111633.00000,112955.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2745355.01696,6630.74386,0,0,15,M27S,22E,29,-119.62704,35.55089,M,27S,M27S22E29,M27S22E,15M27S22E29,15M27S22E,0,0,111635.00000,112957.00000,3,558.70000,55870,CENTRAL VALLEY,2.00000,5,0.00000,0.00000,91,Buena Vista Water Storage District,SCRO,284,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{8FCD432C-196F-47C1-AE1C-5163B2721E87}
2615421.22156,6470.40701,0,0,15,M27S,23E,26,-119.46543,35.55041,M,27S,M27S23E26,M27S23E,15M27S23E26,15M27S23E,0,0,111637.00000,112959.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2569922.79399,6413.27138,0,0,15,M27S,22E,25,-119.55466,35.55062,M,27S,M27S22E25,M27S22E,15M27S22E25,15M27S22E,0,0,111642.00000,112964.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2588739.92224,6433.07177,0,0,15,M27S,23E,27,-119.48329,35.55037,M,27S,M27S23E27,M27S23E,15M27S23E27,15M27S23E,0,0,111643.00000,112965.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2642667.52533,6512.71181,0,0,15,M27S,23E,28,-119.50115,35.55035,M,27S,M27S23E28,M27S23E,15M27S23E28,15M27S23E,0,0,111644.00000,112966.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2590871.66748,6438.83264,0,0,15,M27S,22E,26,-119.57235,35.55052,M,27S,M27S22E26,M27S22E,15M27S22E26,15M27S22E,0,0,111649.00000,112971.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,91,Buena Vista Water Storage District,SCRO,284,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{8FCD432C-196F-47C1-AE1C-5163B2721E87}
2697594.10578,6572.53367,0,0,15,M27S,22E,28,-119.60827,35.55065,M,27S,M27S22E28,M27S22E,15M27S22E28,15M27S22E,0,0,111653.00000,112975.00000,3,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,91,Buena Vista Water Storage District,SCRO,284,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{8FCD432C-196F-47C1-AE1C-5163B2721E87}
2572809.66504,6415.96669,0,0,15,M27S,22E,27,-119.59011,35.55054,M,27S,M27S22E27,M27S22E,15M27S22E27,15M27S22E,0,0,111654.00000,112976.00000,3,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2601773.92556,6452.16748,0,0,15,M27S,19E,28,-119.93042,35.54939,M,27S,M27S19E28,M27S19E,15M27S19E28,15M27S19E,0,0,111706.00000,113028.00000,1,558.60000,55860,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,88,Berrenda Mesa Water District,SCRO,181,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{C4109EEC-8A3D-4DD4-8621-BC3E05F09AFB}
2595637.72394,6444.52292,0,0,15,M27S,19E,27,-119.91267,35.54927,M,27S,M27S19E27,M27S19E,15M27S19E27,15M27S19E,0,0,111712.00000,113035.00000,1,558.60000,55860,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,88,Berrenda Mesa Water District,SCRO,181,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{C4109EEC-8A3D-4DD4-8621-BC3E05F09AFB}
2395029.52014,6201.25001,0,0,15,M27S,27E,31,-119.10757,35.53715,M,27S,M27S27E31,M27S27E,15M27S27E31,15M27S27E,0,0,111888.00000,113212.00000,1,558.90000,55890,CENTRAL VALLEY,3.00000,5,0.00000,0.00000,93,Cawelo Water District,SCRO,500,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{2FD493E5-09D5-4DEB-925D-BB79BC07B16B}
2582764.19495,6428.41557,0,0,15,M27S,26E,36,-119.12475,35.53707,M,27S,M27S26E36,M27S26E,15M27S26E36,15M27S26E,0,0,111890.00000,113214.00000,1,558.80000,55880,CENTRAL VALLEY,2.00000,5,0.00000,0.00000,93,Cawelo Water District,SCRO,500,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{2FD493E5-09D5-4DEB-925D-BB79BC07B16B}
2571826.27491,6415.86759,0,0,15,M27S,26E,35,-119.14261,35.53690,M,27S,M27S26E35,M27S26E,15M27S26E35,15M27S26E,0,0,111893.00000,113217.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,93,Cawelo Water District,SCRO,500,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{2FD493E5-09D5-4DEB-925D-BB79BC07B16B}
2592288.27429,6446.50158,0,0,15,M27S,26E,34,-119.16049,35.53679,M,27S,M27S26E34,M27S26E,15M27S26E34,15M27S26E,0,0,111897.00000,113221.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,93,Cawelo Water District,SCRO,500,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{2FD493E5-09D5-4DEB-925D-BB79BC07B16B}
2582225.84216,6427.18773,0,0,15,M27S,26E,33,-119.17833,35.53672,M,27S,M27S26E33,M27S26E,15M27S26E33,15M27S26E,0,0,111900.00000,113224.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,93,Cawelo Water District,SCRO,500,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{2FD493E5-09D5-4DEB-925D-BB79BC07B16B}
2553051.56396,6406.50800,0,0,15,M27S,26E,32,-119.19594,35.53663,M,27S,M27S26E32,M27S26E,15M27S26E32,15M27S26E,0,0,111904.00000,113228.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
2917132.78137,6840.75300,0,0,15,M27S,26E,31,-119.21469,35.53653,M,27S,M27S26E31,M27S26E,15M27S26E31,15M27S26E,0,0,111907.00000,113231.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
2583211.84228,6430.49048,0,0,15,M27S,25E,36,-119.23356,35.53651,M,27S,M27S25E36,M27S25E,15M27S25E36,15M27S25E,0,0,111910.00000,113234.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
2544256.00452,6397.93200,0,0,15,M27S,25E,35,-119.25124,35.53646,M,27S,M27S25E35,M27S25E,15M27S25E35,15M27S25E,0,0,111913.00000,113237.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
2601301.65588,6444.90172,0,0,15,M27S,25E,34,-119.26895,35.53643,M,27S,M27S25E34,M27S25E,15M27S25E34,15M27S25E,0,0,111915.00000,113239.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
2621247.16004,6470.30232,0,0,15,M27S,25E,33,-119.28671,35.53640,M,27S,M27S25E33,M27S25E,15M27S25E33,15M27S25E,0,0,111916.00000,113240.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2600316.54096,6455.88979,0,0,15,M27S,25E,32,-119.30445,35.53628,M,27S,M27S25E32,M27S25E,15M27S25E32,15M27S25E,0,0,111919.00000,113243.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2696899.19824,6575.69960,0,0,15,M27S,25E,31,-119.32264,35.53613,M,27S,M27S25E31,M27S25E,15M27S25E31,15M27S25E,0,0,111923.00000,113247.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2586703.62329,6432.03944,0,0,15,M27S,24E,36,-119.34086,35.53612,M,27S,M27S24E36,M27S24E,15M27S24E36,15M27S24E,0,0,111926.00000,113250.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2584688.53417,6427.79936,0,0,15,M27S,24E,35,-119.35864,35.53611,M,27S,M27S24E35,M27S24E,15M27S24E35,15M27S24E,0,0,111928.00000,113252.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2643923.19940,6508.90187,0,0,15,M27S,24E,34,-119.37659,35.53611,M,27S,M27S24E34,M27S24E,15M27S24E34,15M27S24E,0,0,111930.00000,113254.00000,1,558.80000,55880,CENTRAL VALLEY,2.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2588270.59581,6435.94255,0,0,15,M27S,24E,33,-119.39446,35.53612,M,27S,M27S24E33,M27S24E,15M27S24E33,15M27S24E,0,0,111932.00000,113256.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2616091.36200,6463.83659,0,0,15,M27S,24E,32,-119.41214,35.53609,M,27S,M27S24E32,M27S24E,15M27S24E32,15M27S24E,0,0,111933.00000,113257.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2630962.96099,6490.76435,0,0,15,M27S,24E,31,-119.42992,35.53604,M,27S,M27S24E31,M27S24E,15M27S24E31,15M27S24E,0,0,111935.00000,113259.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2608021.52288,6461.74561,0,0,15,M27S,23E,36,-119.44774,35.53597,M,27S,M27S23E36,M27S23E,15M27S23E36,15M27S23E,0,0,111939.00000,113263.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2629467.69391,6484.27363,0,0,15,M27S,23E,35,-119.46561,35.53593,M,27S,M27S23E35,M27S23E,15M27S23E35,15M27S23E,0,0,111941.00000,113265.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2573715.04663,6419.23980,0,0,15,M27S,23E,34,-119.48345,35.53587,M,27S,M27S23E34,M27S23E,15M27S23E34,15M27S23E,0,0,111946.00000,113270.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2626936.97138,6469.63466,0,0,15,M27S,22E,36,-119.55484,35.53594,M,27S,M27S22E36,M27S22E,15M27S22E36,15M27S22E,0,0,111947.00000,113271.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2678296.60377,6558.10642,0,0,15,M27S,23E,31,-119.53703,35.53591,M,27S,M27S23E31,M27S23E,15M27S23E31,15M27S23E,0,0,111948.00000,113272.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2690702.79986,6564.93336,0,0,15,M27S,22E,32,-119.62711,35.53635,M,27S,M27S22E32,M27S22E,15M27S22E32,15M27S22E,0,0,111950.00000,113274.00000,3,558.60000,55860,CENTRAL VALLEY,2.00000,5,0.00000,0.00000,91,Buena Vista Water Storage District,SCRO,284,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{8FCD432C-196F-47C1-AE1C-5163B2721E87}
2632506.36609,6493.11924,0,0,15,M27S,23E,33,-119.50134,35.53580,M,27S,M27S23E33,M27S23E,15M27S23E33,15M27S23E,0,0,111953.00000,113277.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2735786.63476,6617.77646,0,0,15,M27S,22E,33,-119.60858,35.53618,M,27S,M27S22E33,M27S22E,15M27S22E33,15M27S22E,0,0,111955.00000,113279.00000,3,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,91,Buena Vista Water Storage District,SCRO,284,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{8FCD432C-196F-47C1-AE1C-5163B2721E87}
2600195.13361,6450.38778,0,0,15,M27S,23E,32,-119.51921,35.53579,M,27S,M27S23E32,M27S23E,15M27S23E32,15M27S23E,0,0,111956.00000,113280.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2617105.50330,6469.30704,0,0,15,M27S,22E,35,-119.57255,35.53596,M,27S,M27S22E35,M27S22E,15M27S22E35,15M27S22E,0,0,111958.00000,113282.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2616077.47082,6472.00187,0,0,15,M27S,22E,34,-119.59034,35.53602,M,27S,M27S22E34,M27S22E,15M27S22E34,15M27S22E,0,0,111961.00000,113285.00000,3,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
2648297.98413,6520.83870,0,0,15,M28S,27E,06,-119.10785,35.52198,M,28S,M28S27E06,M28S27E,15M28S27E06,15M28S27E,0,0,112221.00000,113545.00000,1,558.90000,55890,CENTRAL VALLEY,2.00000,5,0.00000,0.00000,93,Cawelo Water District,SCRO,500,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{2FD493E5-09D5-4DEB-925D-BB79BC07B16B}
2829955.03174,6730.60187,0,0,15,M28S,26E,01,-119.12510,35.52203,M,28S,M28S26E01,M28S26E,15M28S26E01,15M28S26E,0,0,112223.00000,113547.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,93,Cawelo Water District,SCRO,500,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{2FD493E5-09D5-4DEB-925D-BB79BC07B16B}
2783212.96777,6679.82519,0,0,15,M28S,26E,02,-119.14292,35.52198,M,28S,M28S26E02,M28S26E,15M28S26E02,15M28S26E,0,0,112228.00000,113552.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,93,Cawelo Water District,SCRO,500,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{2FD493E5-09D5-4DEB-925D-BB79BC07B16B}
2766485.61657,6657.81186,0,0,15,M28S,26E,03,-119.16080,35.52192,M,28S,M28S26E03,M28S26E,15M28S26E03,15M28S26E,0,0,112232.00000,113556.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,93,Cawelo Water District,SCRO,500,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{2FD493E5-09D5-4DEB-925D-BB79BC07B16B}
2729185.18249,6614.21512,0,0,15,M28S,26E,04,-119.17863,35.52185,M,28S,M28S26E04,M28S26E,15M28S26E04,15M28S26E,0,0,112238.00000,113562.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
2675870.90418,6540.27088,0,0,15,M28S,26E,05,-119.19625,35.52177,M,28S,M28S26E05,M28S26E,15M28S26E05,15M28S26E,0,0,112242.00000,113566.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
3028541.40186,6977.58301,0,0,15,M28S,26E,06,-119.21490,35.52171,M,28S,M28S26E06,M28S26E,15M28S26E06,15M28S26E,0,0,112245.00000,113569.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
2687660.88647,6563.25243,0,0,15,M28S,25E,01,-119.23376,35.52177,M,28S,M28S25E01,M28S25E,15M28S25E01,15M28S25E,0,0,112249.00000,113573.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
2663288.93127,6518.17676,0,0,15,M28S,25E,02,-119.25143,35.52174,M,28S,M28S25E02,M28S25E,15M28S25E02,15M28S25E,0,0,112250.00000,113574.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,92,North Kern Water Storage District,SCRO,1745,2016-12-16T09:39:43.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{8BF12A7B-995B-412F-A8A6-5CAAD8A2C7AC}
2648288.96680,6510.26544,0,0,15,M28S,25E,03,-119.26906,35.52172,M,28S,M28S25E03,M28S25E,15M28S25E03,15M28S25E,0,0,112255.00000,113579.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2640361.97515,6505.70521,0,0,15,M28S,25E,04,-119.28684,35.52174,M,28S,M28S25E04,M28S25E,15M28S25E04,15M28S25E,0,0,112258.00000,113582.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2600972.41382,6449.02975,0,0,15,M28S,25E,05,-119.30465,35.52172,M,28S,M28S25E05,M28S25E,15M28S25E05,15M28S25E,0,0,112261.00000,113585.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2700624.66937,6574.21699,0,0,15,M28S,25E,06,-119.32282,35.52169,M,28S,M28S25E06,M28S25E,15M28S25E06,15M28S25E,0,0,112265.00000,113589.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2578570.63319,6422.27061,0,0,15,M28S,24E,01,-119.34099,35.52170,M,28S,M28S24E01,M28S24E,15M28S24E01,15M28S24E,0,0,112267.00000,113591.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2552802.77101,6392.13444,0,0,15,M28S,24E,02,-119.35876,35.52174,M,28S,M28S24E02,M28S24E,15M28S24E02,15M28S24E,0,0,112269.00000,113593.00000,1,558.80000,55880,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2556495.17004,6393.81549,0,0,15,M28S,24E,03,-119.37666,35.52183,M,28S,M28S24E03,M28S24E,15M28S24E03,15M28S24E,0,0,112270.00000,113594.00000,1,558.80000,55880,CENTRAL VALLEY,2.00000,5,0.00000,0.00000,106,Shafter - Wasco Irrigation District,SCRO,2261,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7838B863-D861-4C2D-A98D-55CDBF284B80}
2478977.41029,6300.82460,0,0,15,M28S,24E,04,-119.39451,35.52184,M,28S,M28S24E04,M28S24E,15M28S24E04,15M28S24E,0,0,112274.00000,113598.00000,1,558.70000,55870,CENTRAL VALLEY,1.00000,5,0.00000,0.00000,89,Semitropic Water Service District,SCRO,2247,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{5030E7D7-64CA-4333-B445-874B7C36DD0F}
