AREA,PERIMETER,PLSNET_,PLSNET_ID,COUNTY_CD,MTOWN,RANGE,SECTION,SOURCE,HYDROAREA,BASIN,REGIONNAME,FRQ_SECNBA,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,REGION,CO_MTR
2766019.55480000004,6658.17283000000,118366.00000000000,119755.00000000000,15,M31S,32E,07,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.58239000000,35.24624000000,M,31S,M31S32E07,M31S32E,15M31S32E07,5,15M31S32E
2685949.60497000022,6558.14257000000,118370.00000000000,119759.00000000000,15,M31S,38E,16,1,625.40000000000,62540,LAHONTAN,1.00000000000,-117.90634000000,35.23551000000,M,31S,M31S38E16,M31S38E,15M31S38E16,6,15M31S38E
2542606.61620000005,6378.29040000000,118374.00000000000,119763.00000000000,15,M31S,31E,12,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.60068000000,35.24614000000,M,31S,M31S31E12,M31S31E,15M31S31E12,5,15M31S31E
2672871.10741000017,6541.78649000000,118375.00000000000,119764.00000000000,15,M31S,38E,17,1,625.40000000000,62540,LAHONTAN,1.00000000000,-117.92388000000,35.23540000000,M,31S,M31S38E17,M31S38E,15M31S38E17,6,15M31S38E
2573721.34739999985,6418.96782000000,118383.00000000000,119772.00000000000,15,M31S,31E,11,1,556.10000000000,55610,CENTRAL VALLEY,2.00000000000,-118.61833000000,35.24611000000,M,31S,M31S31E11,M31S31E,15M31S31E11,5,15M31S31E
2667464.77830999997,6533.46343000000,118385.00000000000,119774.00000000000,15,M31S,38E,18,1,625.40000000000,62540,LAHONTAN,1.00000000000,-117.94156000000,35.23551000000,M,31S,M31S38E18,M31S38E,15M31S38E18,6,15M31S38E
2599797.57507999986,6453.66774000000,118386.00000000000,119775.00000000000,15,M31S,31E,10,1,557.30000000000,55730,CENTRAL VALLEY,2.00000000000,-118.63611000000,35.24606000000,M,31S,M31S31E10,M31S31E,15M31S31E10,5,15M31S31E
2632400.14184999978,6480.85078000000,118388.00000000000,119777.00000000000,15,M31S,31E,09,1,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.65396000000,35.24604000000,M,31S,M31S31E09,M31S31E,15M31S31E09,5,15M31S31E
2581374.30493000010,6427.29643000000,118396.00000000000,119785.00000000000,15,M31S,37E,13,1,625.40000000000,62540,LAHONTAN,1.00000000000,-117.95931000000,35.23548000000,M,31S,M31S37E13,M31S37E,15M31S37E13,6,15M31S37E
2511007.19811999984,6360.20917000000,118399.00000000000,119788.00000000000,15,M31S,31E,08,1,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.67148000000,35.24590000000,M,31S,M31S31E08,M31S31E,15M31S31E08,5,15M31S31E
2850510.74402000010,6760.26083000000,118402.00000000000,119791.00000000000,15,M31S,31E,07,3,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.68974000000,35.24592000000,M,31S,M31S31E07,M31S31E,15M31S31E07,5,15M31S31E
2658181.50014000013,6521.77245000000,118404.00000000000,119793.00000000000,15,M31S,30E,12,3,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.70847000000,35.24593000000,M,31S,M31S30E12,M31S30E,15M31S30E12,5,15M31S30E
2608539.27759000007,6460.96681000000,118406.00000000000,119795.00000000000,15,M31S,37E,14,1,625.40000000000,62540,LAHONTAN,1.00000000000,-117.97696000000,35.23519000000,M,31S,M31S37E14,M31S37E,15M31S37E14,6,15M31S37E
2558752.22255000006,6398.93136000000,118409.00000000000,119798.00000000000,15,M31S,30E,11,3,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.72620000000,35.24591000000,M,31S,M31S30E11,M31S30E,15M31S30E11,5,15M31S30E
2598778.63134999992,6448.42706000000,118415.00000000000,119804.00000000000,15,M31S,30E,10,3,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.74370000000,35.24588000000,M,31S,M31S30E10,M31S30E,15M31S30E10,5,15M31S30E
2668015.00120999990,6533.91555000000,118420.00000000000,119809.00000000000,15,M31S,30E,09,1,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.76157000000,35.24585000000,M,31S,M31S30E09,M31S30E,15M31S30E09,5,15M31S30E
2571978.55469000014,6408.98300000000,118422.00000000000,119811.00000000000,15,M31S,37E,15,1,625.40000000000,62540,LAHONTAN,1.00000000000,-117.99469000000,35.23509000000,M,31S,M31S37E15,M31S37E,15M31S37E15,6,15M31S37E
2613955.24634000007,6467.36472000000,118426.00000000000,119815.00000000000,15,M31S,37E,16,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.01240000000,35.23516000000,M,31S,M31S37E16,M31S37E,15M31S37E16,6,15M31S37E
2641989.38720999984,6501.75414000000,118427.00000000000,119816.00000000000,15,M31S,30E,08,1,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.77960000000,35.24576000000,M,31S,M31S30E08,M31S30E,15M31S30E08,5,15M31S30E
2640518.04638999980,6500.25559000000,118431.00000000000,119820.00000000000,15,M31S,37E,17,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.03023000000,35.23520000000,M,31S,M31S37E17,M31S37E,15M31S37E17,6,15M31S37E
2677933.59534000000,6546.20565000000,118434.00000000000,119823.00000000000,15,M31S,30E,07,1,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.79769000000,35.24569000000,M,31S,M31S30E07,M31S30E,15M31S30E07,5,15M31S30E
2635640.73608000018,6493.87950000000,118440.00000000000,119829.00000000000,15,M31S,29E,12,1,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.81573000000,35.24556000000,M,31S,M31S29E12,M31S29E,15M31S29E12,5,15M31S29E
2999389.37523999996,6940.79370000000,118442.00000000000,119831.00000000000,15,M31S,37E,18,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.04935000000,35.23510000000,M,31S,M31S37E18,M31S37E,15M31S37E18,6,15M31S37E
2651261.58545000013,6513.10560000000,118448.00000000000,119837.00000000000,15,M31S,29E,11,1,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.83363000000,35.24541000000,M,31S,M31S29E11,M31S29E,15M31S29E11,5,15M31S29E
2631064.60436999984,6488.23952000000,118453.00000000000,119842.00000000000,15,M31S,29E,10,1,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.85152000000,35.24530000000,M,31S,M31S29E10,M31S29E,15M31S29E10,5,15M31S29E
2643959.66820999980,6504.96448000000,118458.00000000000,119847.00000000000,15,M31S,29E,09,1,557.30000000000,55730,CENTRAL VALLEY,1.00000000000,-118.86937000000,35.24525000000,M,31S,M31S29E09,M31S29E,15M31S29E09,5,15M31S29E
2666246.04491999978,6529.85349000000,118460.00000000000,119849.00000000000,15,M31S,29E,08,1,557.30000000000,55730,CENTRAL VALLEY,2.00000000000,-118.88733000000,35.24521000000,M,31S,M31S29E08,M31S29E,15M31S29E08,5,15M31S29E
2685159.30945000006,6552.40844000000,118465.00000000000,119854.00000000000,15,M31S,29E,07,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-118.90541000000,35.24513000000,M,31S,M31S29E07,M31S29E,15M31S29E07,5,15M31S29E
2617246.35375999985,6475.52188000000,118468.00000000000,119857.00000000000,15,M31S,28E,12,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-118.92337000000,35.24505000000,M,31S,M31S28E12,M31S28E,15M31S28E12,5,15M31S28E
2603874.85790999979,6452.20342000000,118472.00000000000,119861.00000000000,15,M31S,36E,13,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.06844000000,35.23382000000,M,31S,M31S36E13,M31S36E,15M31S36E13,6,15M31S36E
2640263.84155000001,6494.42281000000,118473.00000000000,119862.00000000000,15,M31S,28E,11,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-118.94111000000,35.24502000000,M,31S,M31S28E11,M31S28E,15M31S28E11,5,15M31S28E
2624450.58545000013,6482.51602000000,118478.00000000000,119867.00000000000,15,M31S,36E,14,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.08621000000,35.23387000000,M,31S,M31S36E14,M31S36E,15M31S36E14,6,15M31S36E
2608741.86096000019,6466.49377000000,118479.00000000000,119868.00000000000,15,M31S,28E,10,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-118.95885000000,35.24503000000,M,31S,M31S28E10,M31S28E,15M31S28E10,5,15M31S28E
2608802.99121000012,6457.75980000000,118482.00000000000,119871.00000000000,15,M31S,28E,09,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-118.97652000000,35.24503000000,M,31S,M31S28E09,M31S28E,15M31S28E09,5,15M31S28E
2636457.50194999995,6492.57594000000,118483.00000000000,119872.00000000000,15,M31S,36E,15,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.10409000000,35.23386000000,M,31S,M31S36E15,M31S36E,15M31S36E15,6,15M31S36E
2606303.56395999994,6468.77400000000,118484.00000000000,119873.00000000000,15,M31S,28E,08,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-118.99430000000,35.24502000000,M,31S,M31S28E08,M31S28E,15M31S28E08,5,15M31S28E
2642753.58435000014,6496.32541000000,118488.00000000000,119877.00000000000,15,M31S,27E,12,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.03018000000,35.24514000000,M,31S,M31S27E12,M31S27E,15M31S27E12,5,15M31S27E
2686751.15734999999,6557.01147000000,118489.00000000000,119878.00000000000,15,M31S,28E,07,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.01227000000,35.24502000000,M,31S,M31S28E07,M31S28E,15M31S28E07,5,15M31S28E
2602490.74780000001,6454.46343000000,118491.00000000000,119880.00000000000,15,M31S,36E,16,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.12188000000,35.23383000000,M,31S,M31S36E16,M31S36E,15M31S36E16,6,15M31S36E
2619286.23608999979,6479.84605000000,118493.00000000000,119882.00000000000,15,M31S,27E,11,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.04791000000,35.24518000000,M,31S,M31S27E11,M31S27E,15M31S27E11,5,15M31S27E
2617806.64172999980,6471.29491000000,118496.00000000000,119885.00000000000,15,M31S,27E,10,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.06558000000,35.24522000000,M,31S,M31S27E10,M31S27E,15M31S27E10,5,15M31S27E
2617202.50636000000,6476.30648000000,118498.00000000000,119887.00000000000,15,M31S,27E,09,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.08322000000,35.24525000000,M,31S,M31S27E09,M31S27E,15M31S27E09,5,15M31S27E
2611677.37794000003,6465.49042000000,118500.00000000000,119889.00000000000,15,M31S,27E,08,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.10081000000,35.24527000000,M,31S,M31S27E08,M31S27E,15M31S27E08,5,15M31S27E
2601515.27930000005,6452.04207000000,118501.00000000000,119890.00000000000,15,M31S,36E,17,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.13955000000,35.23367000000,M,31S,M31S36E17,M31S36E,15M31S36E17,6,15M31S36E
2808074.27563000005,6703.20048000000,118503.00000000000,119892.00000000000,15,M31S,27E,07,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.11901000000,35.24528000000,M,31S,M31S27E07,M31S27E,15M31S27E07,5,15M31S27E
2677774.58435000014,6543.69792000000,118506.00000000000,119893.00000000000,15,M31S,26E,12,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.13728000000,35.24525000000,M,31S,M31S26E12,M31S26E,15M31S26E12,5,15M31S26E
2647954.70251000021,6511.07727000000,118509.00000000000,119898.00000000000,15,M31S,26E,11,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.15502000000,35.24527000000,M,31S,M31S26E11,M31S26E,15M31S26E11,5,15M31S26E
2674028.83533000015,6541.01056000000,118510.00000000000,119899.00000000000,15,M31S,26E,10,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.17278000000,35.24528000000,M,31S,M31S26E10,M31S26E,15M31S26E10,5,15M31S26E
2714025.09593999991,6590.24472000000,118512.00000000000,119901.00000000000,15,M31S,36E,18,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.15752000000,35.23358000000,M,31S,M31S36E18,M31S36E,15M31S36E18,6,15M31S36E
2635967.95831000013,6468.61114000000,118514.00000000000,119903.00000000000,15,M31S,25E,07,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.33223000000,35.24617000000,M,31S,M31S25E07,M31S25E,15M31S25E07,5,15M31S25E
2591876.53551999992,6439.04309000000,118515.00000000000,119904.00000000000,15,M31S,26E,09,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.19052000000,35.24532000000,M,31S,M31S26E09,M31S26E,15M31S26E09,5,15M31S26E
2602946.19335999992,6453.85718000000,118519.00000000000,119908.00000000000,15,M31S,35E,13,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.17548000000,35.23358000000,M,31S,M31S35E13,M31S35E,15M31S35E13,6,15M31S35E
2619490.68316000002,6464.71258000000,118522.00000000000,119911.00000000000,15,M31S,25E,08,1,557.20000000000,55720,CENTRAL VALLEY,2.00000000000,-119.31452000000,35.24591000000,M,31S,M31S25E08,M31S25E,15M31S25E08,5,15M31S25E
2597800.82190999994,6433.72660000000,118523.00000000000,119912.00000000000,15,M31S,24E,12,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.34989000000,35.24618000000,M,31S,M31S24E12,M31S24E,15M31S24E12,5,15M31S24E
2590176.26928000012,6435.28981000000,118524.00000000000,119913.00000000000,15,M31S,26E,08,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.20813000000,35.24532000000,M,31S,M31S26E08,M31S26E,15M31S26E08,5,15M31S26E
2633620.21179000009,6486.34548000000,118526.00000000000,119915.00000000000,15,M31S,25E,11,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.26153000000,35.24552000000,M,31S,M31S25E11,M31S25E,15M31S25E11,5,15M31S25E
2599413.06958999997,6456.41297000000,118527.00000000000,119916.00000000000,15,M31S,25E,12,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.24392000000,35.24537000000,M,31S,M31S25E12,M31S25E,15M31S25E12,5,15M31S25E
2687720.22533999989,6555.89042000000,118529.00000000000,119918.00000000000,15,M31S,26E,07,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.22605000000,35.24527000000,M,31S,M31S26E07,M31S26E,15M31S26E07,5,15M31S26E
2554570.27551000006,6406.10376000000,118530.00000000000,119919.00000000000,15,M31S,24E,11,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.36743000000,35.24616000000,M,31S,M31S24E11,M31S24E,15M31S24E11,5,15M31S24E
2591365.76940000011,6449.11790000000,118531.00000000000,119920.00000000000,15,M31S,25E,10,1,557.10000000000,55710,CENTRAL VALLEY,1.00000000000,-119.27920000000,35.24557000000,M,31S,M31S25E10,M31S25E,15M31S25E10,5,15M31S25E
2644608.13481999980,6523.14610000000,118532.00000000000,119921.00000000000,15,M31S,25E,09,1,557.10000000000,55710,CENTRAL VALLEY,2.00000000000,-119.29689000000,35.24556000000,M,31S,M31S25E09,M31S25E,15M31S25E09,5,15M31S25E
2622587.21387000009,6477.93838000000,118533.00000000000,119922.00000000000,15,M31S,35E,14,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.19317000000,35.23351000000,M,31S,M31S35E14,M31S35E,15M31S35E14,6,15M31S35E
2581605.44786999980,6442.37322000000,118535.00000000000,119924.00000000000,15,M31S,24E,10,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.38498000000,35.24618000000,M,31S,M31S24E10,M31S24E,15M31S24E10,5,15M31S24E
2634231.22313999990,6490.48751000000,118536.00000000000,119925.00000000000,15,M31S,24E,09,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.40277000000,35.24617000000,M,31S,M31S24E09,M31S24E,15M31S24E09,5,15M31S24E
2606116.21904999996,6461.75561000000,118537.00000000000,119926.00000000000,15,M31S,24E,08,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.42052000000,35.24608000000,M,31S,M31S24E08,M31S24E,15M31S24E08,5,15M31S24E
2679282.59844999993,6549.62088000000,118540.00000000000,119929.00000000000,15,M31S,24E,07,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.43853000000,35.24616000000,M,31S,M31S24E07,M31S24E,15M31S24E07,5,15M31S24E
2543871.64649000019,6380.31214000000,118542.00000000000,119931.00000000000,15,M31S,35E,15,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.21072000000,35.23348000000,M,31S,M31S35E15,M31S35E,15M31S35E15,6,15M31S35E
2628663.62975999992,6487.19534000000,118547.00000000000,119936.00000000000,15,M31S,23E,12,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.45677000000,35.24586000000,M,31S,M31S23E12,M31S23E,15M31S23E12,5,15M31S23E
2589927.49610000011,6437.45184000000,118548.00000000000,119937.00000000000,15,M31S,35E,16,1,625.40000000000,62540,LAHONTAN,1.00000000000,-118.22831000000,35.23351000000,M,31S,M31S35E16,M31S35E,15M31S35E16,6,15M31S35E
3592031.24570999993,7814.74944000000,118549.00000000000,119938.00000000000,15,M31S,22E,07,1,557.20000000000,55720,CENTRAL VALLEY,2.00000000000,-119.65427000000,35.24351000000,M,31S,M31S22E07,M31S22E,15M31S22E07,5,15M31S22E
2687566.87013000017,6554.55902000000,118550.00000000000,119939.00000000000,15,M31S,22E,08,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.63363000000,35.24616000000,M,31S,M31S22E08,M31S22E,15M31S22E08,5,15M31S22E
3910.32817000000,3243.83771000000,118551.00000000000,119940.00000000000,36,M31S,40E,24,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.63095000000,35.22526000000,M,31S,M31S40E24,M31S40E,36M31S40E24,6,36M31S40E
2696675.49452000018,6570.33845000000,118552.00000000000,119941.00000000000,15,M31S,40E,24,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.64016000000,35.22267000000,M,31S,M31S40E24,M31S40E,15M31S40E24,6,15M31S40E
2572157.24687999999,6413.04040000000,118554.00000000000,119943.00000000000,15,M31S,23E,11,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.47466000000,35.24573000000,M,31S,M31S23E11,M31S23E,15M31S23E11,5,15M31S23E
2460399.23413000023,6271.85287000000,118555.00000000000,119944.00000000000,15,M31S,35E,17,1,625.40000000000,62540,LAHONTAN,2.00000000000,-118.24566000000,35.23334000000,M,31S,M31S35E17,M31S35E,15M31S35E17,6,15M31S35E
2664546.34911999991,6533.48918000000,118558.00000000000,119947.00000000000,15,M31S,22E,09,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.61597000000,35.24576000000,M,31S,M31S22E09,M31S22E,15M31S22E09,5,15M31S22E
2548955.65665999986,6369.67527000000,118561.00000000000,119950.00000000000,15,M31S,23E,10,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.49231000000,35.24568000000,M,31S,M31S23E10,M31S23E,15M31S23E10,5,15M31S23E
2600499.25493999990,6464.95557000000,118563.00000000000,119952.00000000000,15,M31S,23E,09,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.50986000000,35.24554000000,M,31S,M31S23E09,M31S23E,15M31S23E09,5,15M31S23E
2601416.33502000012,6452.43016000000,118566.00000000000,119957.00000000000,15,M31S,23E,08,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.52747000000,35.24545000000,M,31S,M31S23E08,M31S23E,15M31S23E08,5,15M31S23E
2601070.55707000010,6449.30845000000,118569.00000000000,119961.00000000000,15,M31S,22E,10,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.59839000000,35.24557000000,M,31S,M31S22E10,M31S22E,15M31S22E10,5,15M31S22E
2627508.95763000008,6485.46016000000,118570.00000000000,119962.00000000000,15,M31S,23E,07,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.54521000000,35.24540000000,M,31S,M31S23E07,M31S23E,15M31S23E07,5,15M31S23E
2636611.38647999987,6484.31927000000,118571.00000000000,119963.00000000000,15,M31S,22E,11,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.58067000000,35.24550000000,M,31S,M31S22E11,M31S22E,15M31S22E11,5,15M31S22E
2607743.46849999996,6458.68116000000,118572.00000000000,119964.00000000000,15,M31S,40E,23,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.65826000000,35.22244000000,M,31S,M31S40E23,M31S40E,15M31S40E23,6,15M31S40E
2072398.91919000004,5778.29842000000,118573.00000000000,119965.00000000000,15,M31S,35E,18,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.26159000000,35.23338000000,M,31S,M31S35E18,M31S35E,15M31S35E18,5,15M31S35E
2598859.57885000017,6456.04760000000,118574.00000000000,119966.00000000000,15,M31S,22E,12,1,557.20000000000,55720,CENTRAL VALLEY,1.00000000000,-119.56296000000,35.24544000000,M,31S,M31S22E12,M31S22E,15M31S22E12,5,15M31S22E
2592542.75755999982,6442.80501000000,118585.00000000000,119977.00000000000,15,M31S,40E,22,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.67596000000,35.22214000000,M,31S,M31S40E22,M31S40E,15M31S40E22,6,15M31S40E
2624531.45532000018,6483.91312000000,118593.00000000000,119985.00000000000,15,M31S,40E,21,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.69362000000,35.22192000000,M,31S,M31S40E21,M31S40E,15M31S40E21,6,15M31S40E
2858080.83789000008,6773.33249000000,118597.00000000000,119989.00000000000,15,M31S,33E,13,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.38763000000,35.23372000000,M,31S,M31S33E13,M31S33E,15M31S33E13,5,15M31S33E
2406408.35082999989,6209.75148000000,118604.00000000000,119996.00000000000,15,M31S,33E,14,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.40589000000,35.23398000000,M,31S,M31S33E14,M31S33E,15M31S33E14,5,15M31S33E
2616664.44506999990,6470.72747000000,118605.00000000000,119997.00000000000,15,M31S,40E,20,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.71140000000,35.22177000000,M,31S,M31S40E20,M31S40E,15M31S40E20,6,15M31S40E
2513348.62061000010,6346.18314000000,118606.00000000000,119998.00000000000,15,M31S,34E,13,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.27781000000,35.23200000000,M,31S,M31S34E13,M31S34E,15M31S34E13,5,15M31S34E
2538792.34253000002,6376.43925000000,118607.00000000000,119999.00000000000,15,M31S,33E,15,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.42309000000,35.23394000000,M,31S,M31S33E15,M31S33E,15M31S33E15,5,15M31S33E
2536677.02930000005,6372.45177000000,118609.00000000000,120001.00000000000,15,M31S,33E,16,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.44086000000,35.23418000000,M,31S,M31S33E16,M31S33E,15M31S33E16,5,15M31S33E
2487913.31495000003,6305.51115000000,118612.00000000000,120005.00000000000,15,M31S,34E,14,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.29542000000,35.23188000000,M,31S,M31S34E14,M31S34E,15M31S34E14,5,15M31S34E
2414442.52246000012,6215.92868000000,118613.00000000000,120006.00000000000,15,M31S,33E,17,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.45819000000,35.23392000000,M,31S,M31S33E17,M31S33E,15M31S33E17,5,15M31S33E
2504916.21607000008,6334.53174000000,118614.00000000000,120007.00000000000,15,M31S,34E,15,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.31297000000,35.23187000000,M,31S,M31S34E15,M31S34E,15M31S34E15,5,15M31S34E
2700087.11939000012,6573.44553000000,118615.00000000000,120008.00000000000,15,M31S,40E,19,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.72940000000,35.22141000000,M,31S,M31S40E19,M31S40E,15M31S40E19,6,15M31S40E
2542154.77564000012,6383.52070000000,118620.00000000000,120013.00000000000,15,M31S,32E,13,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.49403000000,35.23350000000,M,31S,M31S32E13,M31S32E,15M31S32E13,5,15M31S32E
2680397.71094000014,6553.53273000000,118621.00000000000,120014.00000000000,15,M31S,33E,18,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.47608000000,35.23383000000,M,31S,M31S33E18,M31S33E,15M31S33E18,5,15M31S33E
2978741.62574000005,6923.89644000000,118625.00000000000,120018.00000000000,15,M31S,34E,18,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.36761000000,35.23175000000,M,31S,M31S34E18,M31S34E,15M31S34E18,5,15M31S34E
2601771.85350999981,6455.26257000000,118626.00000000000,120019.00000000000,15,M31S,34E,17,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.34847000000,35.23202000000,M,31S,M31S34E17,M31S34E,15M31S34E17,5,15M31S34E
2429445.28783999989,6238.67824000000,118629.00000000000,120022.00000000000,15,M31S,34E,16,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.33067000000,35.23190000000,M,31S,M31S34E16,M31S34E,15M31S34E16,5,15M31S34E
2609905.07445999980,6455.89943000000,118631.00000000000,120024.00000000000,15,M31S,39E,24,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.74721000000,35.22123000000,M,31S,M31S39E24,M31S39E,15M31S39E24,6,15M31S39E
2546837.40821000002,6384.66871000000,118645.00000000000,120038.00000000000,15,M31S,39E,23,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.76465000000,35.22116000000,M,31S,M31S39E23,M31S39E,15M31S39E23,6,15M31S39E
2627082.83057000022,6484.54589000000,118653.00000000000,120046.00000000000,15,M31S,32E,14,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.51171000000,35.23297000000,M,31S,M31S32E14,M31S32E,15M31S32E14,5,15M31S32E
2606247.88451999985,6459.72153000000,118660.00000000000,120053.00000000000,15,M31S,39E,22,1,626.50000000000,62650,LAHONTAN,2.00000000000,-117.78224000000,35.22115000000,M,31S,M31S39E22,M31S39E,15M31S39E22,6,15M31S39E
2606180.52490000008,6458.14005000000,118662.00000000000,120055.00000000000,15,M31S,39E,21,1,625.40000000000,62540,LAHONTAN,2.00000000000,-117.79988000000,35.22125000000,M,31S,M31S39E21,M31S39E,15M31S39E21,6,15M31S39E
2594948.80517000007,6443.59551000000,118670.00000000000,120063.00000000000,15,M31S,32E,15,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.52956000000,35.23268000000,M,31S,M31S32E15,M31S32E,15M31S32E15,5,15M31S32E
2625461.17504000012,6481.42734000000,118677.00000000000,120070.00000000000,15,M31S,39E,20,1,625.40000000000,62540,LAHONTAN,1.00000000000,-117.81765000000,35.22115000000,M,31S,M31S39E20,M31S39E,15M31S39E20,6,15M31S39E
2471612.91820999980,6291.77402000000,118686.00000000000,120079.00000000000,15,M31S,32E,16,1,556.10000000000,55610,CENTRAL VALLEY,1.00000000000,-118.54692000000,35.23235000000,M,31S,M31S32E16,M31S32E,15M31S32E16,5,15M31S32E
2651335.47508999985,6513.39088000000,118697.00000000000,120090.00000000000,15,M31S,39E,19,1,625.40000000000,62540,LAHONTAN,1.00000000000,-117.83559000000,35.22112000000,M,31S,M31S39E19,M31S39E,15M31S39E19,6,15M31S39E
