AREA,PERIMETER,PLS16_,PLS16_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS
2831825.93839,6738.94072,409,14642976,16,M20S,19E,03,-119.89546,36.21942,M,20S,M20S19E03,M20S19E,16M20S19E03
2694584.56063,6572.37072,410,14642977,16,M20S,19E,02,-119.87754,36.21941,M,20S,M20S19E02,M20S19E,16M20S19E02
2613368.59560,6465.66668,411,14642980,16,M20S,21E,02,-119.66283,36.21940,M,20S,M20S21E02,M20S21E,16M20S21E02
2531389.74506,6364.94935,412,14439373,16,M20S,20E,06,-119.84200,36.21972,M,20S,M20S20E06,M20S20E,16M20S20E06
2582396.42496,6428.31801,413,14439374,16,M20S,20E,05,-119.82437,36.21970,M,20S,M20S20E05,M20S20E,16M20S20E05
2602561.33087,6453.04909,414,14439376,16,M20S,20E,04,-119.80645,36.21964,M,20S,M20S20E04,M20S20E,16M20S20E04
2603625.97903,6454.82572,415,14439377,16,M20S,20E,03,-119.78837,36.21965,M,20S,M20S20E03,M20S20E,16M20S20E03
2592717.80446,6441.29452,416,14439378,16,M20S,21E,03,-119.68078,36.21934,M,20S,M20S21E03,M20S21E,16M20S21E03
2551597.11049,6390.94982,417,14439381,16,M20S,20E,02,-119.77040,36.21947,M,20S,M20S20E02,M20S20E,16M20S20E02
2570223.02533,6415.23349,418,14439382,16,M20S,19E,01,-119.85966,36.21963,M,20S,M20S19E01,M20S19E,16M20S19E01
2582461.55232,6428.14073,419,14439383,16,M20S,21E,04,-119.69871,36.21921,M,20S,M20S21E04,M20S21E,16M20S21E04
2607623.87610,6459.93402,420,14439384,16,M20S,21E,05,-119.71666,36.21917,M,20S,M20S21E05,M20S21E,16M20S21E05
2594076.27885,6442.11388,421,14439385,16,M20S,21E,06,-119.73461,36.21920,M,20S,M20S21E06,M20S21E,16M20S21E06
2558614.19881,6402.84926,422,14439389,16,M20S,20E,01,-119.75253,36.21924,M,20S,M20S20E01,M20S20E,16M20S20E01
209.27240,831.78733,423,14643233,16,M20S,18E,01,-119.95798,36.21186,M,20S,M20S18E01,M20S18E,16M20S18E01
2584974.70313,6431.84908,424,14439663,16,M20S,22E,11,-119.55504,36.20494,M,20S,M20S22E11,M20S22E,16M20S22E11
2594856.88144,6445.06605,425,14439664,16,M20S,22E,12,-119.53724,36.20477,M,20S,M20S22E12,M20S22E,16M20S22E12
2585688.43619,6428.81845,426,14643280,16,M20S,22E,10,-119.57289,36.20483,M,20S,M20S22E10,M20S22E,16M20S22E10
2589248.75772,6436.16827,427,14643284,16,M20S,21E,12,-119.64492,36.20497,M,20S,M20S21E12,M20S21E,16M20S21E12
2621588.98436,6474.15905,428,14643285,16,M20S,22E,07,-119.62693,36.20488,M,20S,M20S22E07,M20S22E,16M20S22E07
2605467.19135,6456.73688,429,14643286,16,M20S,22E,09,-119.59082,36.20474,M,20S,M20S22E09,M20S22E,16M20S22E09
2614342.44308,6469.77173,430,14643288,16,M20S,22E,08,-119.60886,36.20476,M,20S,M20S22E08,M20S22E,16M20S22E08
2596723.24799,6445.73585,431,14439678,16,M20S,21E,11,-119.66284,36.20480,M,20S,M20S21E11,M20S21E,16M20S21E11
2630502.38100,6486.36758,432,14439679,16,M20S,20E,09,-119.80637,36.20508,M,20S,M20S20E09,M20S20E,16M20S20E09
2663234.04230,6527.86304,433,14439680,16,M20S,20E,10,-119.78829,36.20508,M,20S,M20S20E10,M20S20E,16M20S20E10
2611010.36671,6463.84127,434,14439681,16,M20S,20E,11,-119.77026,36.20503,M,20S,M20S20E11,M20S20E,16M20S20E11
2576511.81840,6423.70883,435,14439684,16,M20S,20E,07,-119.84193,36.20505,M,20S,M20S20E07,M20S20E,16M20S20E07
2616409.21559,6471.95179,436,14439685,16,M20S,20E,08,-119.82426,36.20505,M,20S,M20S20E08,M20S20E,16M20S20E08
2640046.11382,6501.37059,437,14439686,16,M20S,19E,12,-119.85964,36.20501,M,20S,M20S19E12,M20S19E,16M20S19E12
2609700.73463,6461.57430,438,14439687,16,M20S,21E,10,-119.68072,36.20469,M,20S,M20S21E10,M20S21E,16M20S21E10
2623316.52036,6479.48656,439,14439688,16,M20S,21E,09,-119.69858,36.20469,M,20S,M20S21E09,M20S21E,16M20S21E09
2602719.92413,6458.29152,440,14643300,16,M20S,19E,11,-119.87753,36.20474,M,20S,M20S19E11,M20S19E,16M20S19E11
2584086.82486,6422.04018,441,14439690,16,M20S,20E,12,-119.75243,36.20482,M,20S,M20S20E12,M20S20E,16M20S20E12
2608491.58009,6461.78767,442,14439691,16,M20S,21E,08,-119.71649,36.20466,M,20S,M20S21E08,M20S21E,16M20S21E08
2621747.82341,6475.92971,443,14439694,16,M20S,21E,07,-119.73450,36.20468,M,20S,M20S21E07,M20S21E,16M20S21E07
2596818.45878,6446.12673,444,14643320,16,M20S,19E,08,-119.93114,36.20432,M,20S,M20S19E08,M20S19E,16M20S19E08
2549390.90426,6386.86196,445,14643321,16,M20S,19E,09,-119.91331,36.20430,M,20S,M20S19E09,M20S19E,16M20S19E09
706.10381,2917.94843,446,14643324,16,M20S,18E,12,-119.95799,36.20494,M,20S,M20S18E12,M20S18E,16M20S18E12
2588731.10935,6435.97077,447,14643325,16,M20S,19E,07,-119.94906,36.20429,M,20S,M20S19E07,M20S19E,16M20S19E07
2601080.66177,6451.27549,448,14643328,16,M20S,19E,10,-119.89546,36.20421,M,20S,M20S19E10,M20S19E,16M20S19E10
2679583.50739,6551.05564,449,14439989,16,M20S,22E,14,-119.55499,36.19012,M,20S,M20S22E14,M20S22E,16M20S22E14
2677435.17941,6547.87680,450,14439990,16,M20S,22E,13,-119.53721,36.19005,M,20S,M20S22E13,M20S22E,16M20S22E13
2628902.05533,6485.04461,451,14439994,16,M20S,22E,15,-119.57277,36.19018,M,20S,M20S22E15,M20S22E,16M20S22E15
2606210.17358,6455.84744,452,14439998,16,M20S,21E,13,-119.64491,36.19043,M,20S,M20S21E13,M20S21E,16M20S21E13
2651630.07828,6512.33885,453,14439999,16,M20S,22E,18,-119.62690,36.19033,M,20S,M20S22E18,M20S22E,16M20S22E18
2642638.31879,6505.20876,454,14440003,16,M20S,22E,16,-119.59070,36.19011,M,20S,M20S22E16,M20S22E,16M20S22E16
2606676.19888,6455.57600,455,14440004,16,M20S,21E,14,-119.66284,36.19030,M,20S,M20S21E14,M20S21E,16M20S21E14
2627870.63504,6481.64436,456,14440006,16,M20S,22E,17,-119.60879,36.19019,M,20S,M20S22E17,M20S22E,16M20S22E17
2597929.03835,6446.78230,457,14440010,16,M20S,20E,16,-119.80634,36.19038,M,20S,M20S20E16,M20S20E,16M20S20E16
2636424.38112,6495.15236,458,14440011,16,M20S,20E,15,-119.78834,36.19051,M,20S,M20S20E15,M20S20E,16M20S20E15
2564696.92482,6423.77475,459,14440013,16,M20S,20E,14,-119.77039,36.19040,M,20S,M20S20E14,M20S20E,16M20S20E14
2582160.97688,6436.30366,460,14440014,16,M20S,21E,15,-119.68069,36.19009,M,20S,M20S21E15,M20S21E,16M20S21E15
2630028.83113,6470.36650,461,14440015,16,M20S,20E,13,-119.75254,36.19020,M,20S,M20S20E13,M20S20E,16M20S20E13
2644702.06669,6499.56610,462,14440016,16,M20S,20E,17,-119.82417,36.19027,M,20S,M20S20E17,M20S20E,16M20S20E17
2590042.00481,6439.17598,463,14440018,16,M20S,20E,18,-119.84188,36.19029,M,20S,M20S20E18,M20S20E,16M20S20E18
2640726.27758,6494.46022,464,14440019,16,M20S,19E,13,-119.85963,36.19028,M,20S,M20S19E13,M20S19E,16M20S19E13
2610547.84912,6463.34313,465,14440020,16,M20S,21E,16,-119.69850,36.19003,M,20S,M20S21E16,M20S21E,16M20S21E16
2666328.62022,6530.91196,466,14440021,16,M20S,21E,18,-119.73442,36.19008,M,20S,M20S21E18,M20S21E,16M20S21E18
2606896.17693,6454.09999,467,14440022,16,M20S,21E,17,-119.71639,36.19003,M,20S,M20S21E17,M20S21E,16M20S21E17
2580469.43501,6427.41825,468,14440024,16,M20S,19E,14,-119.87751,36.19011,M,20S,M20S19E14,M20S19E,16M20S19E14
2624508.89215,6480.23816,469,14643643,16,M20S,19E,17,-119.93125,36.18977,M,20S,M20S19E17,M20S19E,16M20S19E17
2568598.42584,6411.10440,470,14643644,16,M20S,19E,16,-119.91342,36.18977,M,20S,M20S19E16,M20S19E,16M20S19E16
2589516.17385,6436.53854,471,14643646,16,M20S,19E,18,-119.94914,36.18975,M,20S,M20S19E18,M20S19E,16M20S19E18
2621607.43306,6476.97709,472,14643649,16,M20S,19E,15,-119.89550,36.18975,M,20S,M20S19E15,M20S19E,16M20S19E15
351.11654,1518.07900,473,14643811,16,M20S,18E,13,-119.95805,36.18367,M,20S,M20S18E13,M20S18E,16M20S18E13
2610608.02710,6463.20759,474,14440318,16,M20S,21E,23,-119.66276,36.17578,M,20S,M20S21E23,M20S21E,16M20S21E23
2626881.31862,6485.86854,475,14440319,16,M20S,21E,24,-119.64484,36.17575,M,20S,M20S21E24,M20S21E,16M20S21E24
2583014.89548,6433.55484,476,14440320,16,M20S,22E,22,-119.57271,36.17550,M,20S,M20S22E22,M20S22E,16M20S22E22
2581180.91138,6427.18505,477,14440321,16,M20S,22E,23,-119.55492,36.17543,M,20S,M20S22E23,M20S22E,16M20S22E23
2634212.44650,6493.05247,478,14440323,16,M20S,22E,20,-119.60870,36.17562,M,20S,M20S22E20,M20S22E,16M20S22E20
2617519.40121,6472.98200,479,14440324,16,M20S,22E,21,-119.59068,36.17558,M,20S,M20S22E21,M20S22E,16M20S22E21
2679762.06110,6535.73277,480,14440325,16,M20S,22E,19,-119.62678,36.17562,M,20S,M20S22E19,M20S22E,16M20S22E19
2687665.65500,6558.55121,481,14440328,16,M20S,20E,22,-119.78832,36.17581,M,20S,M20S20E22,M20S20E,16M20S20E22
2642549.30685,6503.62734,482,14440329,16,M20S,20E,23,-119.77035,36.17581,M,20S,M20S20E23,M20S20E,16M20S20E23
2636092.52150,6495.43995,483,14440330,16,M20S,20E,21,-119.80626,36.17577,M,20S,M20S20E21,M20S20E,16M20S20E21
2553413.39178,6394.30441,484,14440333,16,M20S,22E,24,-119.53717,36.17523,M,20S,M20S22E24,M20S22E,16M20S22E24
2616749.16734,6481.33458,485,14440337,16,M20S,20E,24,-119.75246,36.17561,M,20S,M20S20E24,M20S20E,16M20S20E24
2591867.98967,6439.89346,486,14440338,16,M20S,21E,22,-119.68066,36.17554,M,20S,M20S21E22,M20S21E,16M20S21E22
2610021.16457,6462.22883,487,14440340,16,M20S,21E,21,-119.69855,36.17542,M,20S,M20S21E21,M20S21E,16M20S21E21
2610128.81392,6462.51279,488,14440341,16,M20S,21E,20,-119.71645,36.17540,M,20S,M20S21E20,M20S21E,16M20S21E20
2631245.65820,6494.84569,489,14440342,16,M20S,20E,20,-119.82412,36.17555,M,20S,M20S20E20,M20S20E,16M20S20E20
2647319.37048,6508.24241,490,14440344,16,M20S,21E,19,-119.73444,36.17540,M,20S,M20S21E19,M20S21E,16M20S21E19
2617989.49870,6478.94514,491,14440345,16,M20S,19E,23,-119.87752,36.17551,M,20S,M20S19E23,M20S19E,16M20S19E23
2653865.39878,6519.15657,492,14440346,16,M20S,19E,24,-119.85962,36.17550,M,20S,M20S19E24,M20S19E,16M20S19E24
2590283.74659,6439.98035,493,14440347,16,M20S,20E,19,-119.84187,36.17550,M,20S,M20S20E19,M20S20E,16M20S20E19
2638792.02025,6498.16249,494,14643966,16,M20S,19E,22,-119.89555,36.17525,M,20S,M20S19E22,M20S19E,16M20S19E22
2580114.42240,6425.56358,495,14643971,16,M20S,19E,21,-119.91350,36.17517,M,20S,M20S19E21,M20S19E,16M20S19E21
2627229.10677,6483.55293,496,14643974,16,M20S,19E,20,-119.93134,36.17516,M,20S,M20S19E20,M20S19E,16M20S19E20
1373468.12880,5544.48236,497,14643977,16,M20S,18E,24,-119.96471,36.17153,M,20S,M20S18E24,M20S18E,16M20S18E24
2589203.41623,6436.60590,498,14643978,16,M20S,19E,19,-119.94923,36.17514,M,20S,M20S19E19,M20S19E,16M20S19E19
2631513.31992,6487.10182,499,14440639,16,M20S,22E,27,-119.57276,36.16094,M,20S,M20S22E27,M20S22E,16M20S22E27
2630351.54379,6486.91271,500,14440640,16,M20S,22E,28,-119.59074,36.16100,M,20S,M20S22E28,M20S22E,16M20S22E28
2657273.86412,6525.93382,501,14440644,16,M20S,21E,26,-119.66265,36.16106,M,20S,M20S21E26,M20S21E,16M20S21E26
2629152.09305,6484.32756,502,14440645,16,M20S,21E,25,-119.64471,36.16108,M,20S,M20S21E25,M20S21E,16M20S21E25
2567735.07626,6413.33563,503,14440648,16,M20S,22E,29,-119.60863,36.16098,M,20S,M20S22E29,M20S22E,16M20S22E29
2587844.87964,6435.63417,504,14644260,16,M20S,22E,25,-119.53716,36.16069,M,20S,M20S22E25,M20S22E,16M20S22E25
2630443.81348,6504.82724,505,14440653,16,M20S,22E,30,-119.62665,36.16101,M,20S,M20S22E30,M20S22E,16M20S22E30
2566573.95673,6407.62125,506,14440654,16,M20S,22E,26,-119.55490,36.16074,M,20S,M20S22E26,M20S22E,16M20S22E26
2622803.61617,6481.79611,507,14440655,16,M20S,21E,27,-119.68063,36.16100,M,20S,M20S21E27,M20S21E,16M20S21E27
3550.56437,287.64375,508,14644268,16,M20S,18E,23,-119.97649,36.16728,M,20S,M20S18E23,M20S18E,16M20S18E23
2628789.65681,6485.33335,509,14440658,16,M20S,20E,26,-119.77022,36.16104,M,20S,M20S20E26,M20S20E,16M20S20E26
2587450.93617,6441.19535,510,14440659,16,M20S,20E,25,-119.75235,36.16093,M,20S,M20S20E25,M20S20E,16M20S20E25
2571797.22205,6415.16003,511,14440660,16,M20S,21E,28,-119.69859,36.16093,M,20S,M20S21E28,M20S21E,16M20S21E28
2566637.79561,6408.28943,512,14440662,16,M20S,20E,27,-119.78811,36.16112,M,20S,M20S20E27,M20S20E,16M20S20E27
2624943.08382,6481.78030,513,14440664,16,M20S,20E,28,-119.80603,36.16097,M,20S,M20S20E28,M20S20E,16M20S20E28
2585436.17242,6431.77755,514,14440666,16,M20S,21E,29,-119.71648,36.16082,M,20S,M20S21E29,M20S21E,16M20S21E29
2628166.66071,6484.67261,515,14440667,16,M20S,21E,30,-119.73446,36.16077,M,20S,M20S21E30,M20S21E,16M20S21E30
2617445.12046,6474.36834,516,14440669,16,M20S,20E,29,-119.82404,36.16087,M,20S,M20S20E29,M20S20E,16M20S20E29
2593341.10881,6445.32392,517,14440671,16,M20S,20E,30,-119.84187,36.16083,M,20S,M20S20E30,M20S20E,16M20S20E30
2629085.18770,6477.28399,518,14440672,16,M20S,19E,26,-119.87751,36.16077,M,20S,M20S19E26,M20S19E,16M20S19E26
2671347.12178,6538.04100,519,14644284,16,M20S,19E,27,-119.89558,36.16076,M,20S,M20S19E27,M20S19E,16M20S19E27
2591847.54956,6433.14782,520,14440674,16,M20S,19E,25,-119.85965,36.16077,M,20S,M20S19E25,M20S19E,16M20S19E25
1508748.94508,5608.55150,521,14644298,16,M20S,18E,26,-119.98327,36.15696,M,20S,M20S18E26,M20S18E,16M20S18E26
2615109.27221,6468.55569,522,14644299,16,M20S,18E,25,-119.96722,36.16062,M,20S,M20S18E25,M20S18E,16M20S18E25
2577207.13218,6422.16828,523,14644300,16,M20S,19E,28,-119.91351,36.16053,M,20S,M20S19E28,M20S19E,16M20S19E28
2593836.73340,6442.23953,524,14644304,16,M20S,19E,30,-119.94934,36.16059,M,20S,M20S19E30,M20S19E,16M20S19E30
2640212.62009,6499.45477,525,14644306,16,M20S,19E,29,-119.93138,36.16049,M,20S,M20S19E29,M20S19E,16M20S19E29
12158.45583,532.29521,526,14644572,16,M20S,18E,27,-119.99488,36.15304,M,20S,M20S18E27,M20S18E,16M20S18E27
2663221.77991,6521.47005,527,14440967,16,M20S,22E,32,-119.60856,36.14634,M,20S,M20S22E32,M20S22E,16M20S22E32
2655797.46228,6518.38391,528,14440968,16,M20S,22E,33,-119.59069,36.14632,M,20S,M20S22E33,M20S22E,16M20S22E33
2618833.71674,6470.03785,529,14440969,16,M20S,22E,34,-119.57275,36.14628,M,20S,M20S22E34,M20S22E,16M20S22E34
2590883.47766,6437.13119,530,14440970,16,M20S,22E,35,-119.55492,36.14628,M,20S,M20S22E35,M20S22E,16M20S22E35
2700140.79419,6573.39973,531,14440972,16,M20S,22E,31,-119.62657,36.14635,M,20S,M20S22E31,M20S22E,16M20S22E31
2638260.71521,6495.94303,532,14440973,16,M20S,21E,36,-119.64465,36.14639,M,20S,M20S21E36,M20S21E,16M20S21E36
2565875.80658,6407.94385,533,14644585,16,M20S,22E,36,-119.53716,36.14613,M,20S,M20S22E36,M20S22E,16M20S22E36
2615211.22269,6472.12838,534,14440977,16,M20S,21E,33,-119.69858,36.14643,M,20S,M20S21E33,M20S21E,16M20S21E33
2655010.56674,6512.43122,535,14440978,16,M20S,21E,34,-119.68062,36.14639,M,20S,M20S21E34,M20S21E,16M20S21E34
2625959.57951,6478.97734,536,14440979,16,M20S,21E,35,-119.66259,36.14633,M,20S,M20S21E35,M20S21E,16M20S21E35
2706677.83833,6581.34459,537,14440981,16,M20S,20E,33,-119.80598,36.14641,M,20S,M20S20E33,M20S20E,16M20S20E33
2650497.01434,6507.31336,538,14440982,16,M20S,20E,34,-119.78801,36.14638,M,20S,M20S20E34,M20S20E,16M20S20E34
2619261.74078,6471.54436,539,14440983,16,M20S,21E,32,-119.71645,36.14631,M,20S,M20S21E32,M20S21E,16M20S21E32
2662931.94733,6529.16774,540,14440985,16,M20S,20E,35,-119.77019,36.14637,M,20S,M20S20E35,M20S20E,16M20S20E35
2618787.01601,6468.43937,541,14440989,16,M20S,20E,36,-119.75232,36.14627,M,20S,M20S20E36,M20S20E,16M20S20E36
2636177.72630,6492.09548,542,14440991,16,M20S,21E,31,-119.73442,36.14620,M,20S,M20S21E31,M20S21E,16M20S21E31
2607997.25819,6460.71922,543,14440992,16,M20S,20E,32,-119.82402,36.14626,M,20S,M20S20E32,M20S20E,16M20S20E32
2620971.89158,6472.15009,544,14440994,16,M20S,20E,31,-119.84193,36.14620,M,20S,M20S20E31,M20S20E,16M20S20E31
2580514.13161,6425.27305,545,14440997,16,M20S,19E,36,-119.85977,36.14618,M,20S,M20S19E36,M20S19E,16M20S19E36
1617167.13926,5608.76992,546,14644611,16,M20S,18E,34,-120.00172,36.14252,M,20S,M20S18E34,M20S18E,16M20S18E34
2593478.24580,6451.18030,547,14441001,16,M20S,19E,35,-119.87755,36.14614,M,20S,M20S19E35,M20S19E,16M20S19E35
2638859.17798,6486.19987,548,14644613,16,M20S,18E,35,-119.98523,36.14610,M,20S,M20S18E35,M20S18E,16M20S18E35
2638245.26391,6497.74215,549,14644617,16,M20S,19E,34,-119.89558,36.14609,M,20S,M20S19E34,M20S19E,16M20S19E34
2536759.83477,6371.09851,550,14644620,16,M20S,19E,33,-119.91346,36.14605,M,20S,M20S19E33,M20S19E,16M20S19E33
2582184.87248,6428.15113,551,14644623,16,M20S,19E,31,-119.94948,36.14601,M,20S,M20S19E31,M20S19E,16M20S19E31
2658895.08957,6522.33315,552,14644624,16,M20S,19E,32,-119.93143,36.14601,M,20S,M20S19E32,M20S19E,16M20S19E32
2606708.10734,6457.95308,553,14644627,16,M20S,18E,36,-119.96729,36.14600,M,20S,M20S18E36,M20S18E,16M20S18E36
39485.25537,959.48396,554,14644878,16,M20S,18E,33,-120.01296,36.13879,M,20S,M20S18E33,M20S18E,16M20S18E33
2573274.22696,6416.96484,555,14644905,16,M21S,22E,01,-119.54429,36.13164,M,21S,M21S22E01,M21S22E,16M21S22E01
2581846.47638,6423.94289,556,14644906,16,M21S,22E,02,-119.56209,36.13168,M,21S,M21S22E02,M21S22E,16M21S22E02
2598365.05148,6449.68687,557,14644908,16,M21S,22E,03,-119.57998,36.13170,M,21S,M21S22E03,M21S22E,16M21S22E03
2740336.79729,6624.91741,558,14441300,16,M21S,22E,06,-119.63396,36.13167,M,21S,M21S22E06,M21S22E,16M21S22E06
2551032.90472,6385.23877,559,14441301,16,M21S,22E,04,-119.59790,36.13167,M,21S,M21S22E04,M21S22E,16M21S22E04
2536480.29880,6366.69798,560,14441302,16,M21S,22E,05,-119.61567,36.13163,M,21S,M21S22E05,M21S22E,16M21S22E05
2599353.81804,6446.75115,561,14441303,16,M21S,21E,01,-119.65230,36.13167,M,21S,M21S21E01,M21S21E,16M21S21E01
2613416.19482,6466.85787,562,14441304,16,M21S,21E,02,-119.67015,36.13170,M,21S,M21S21E02,M21S21E,16M21S21E02
2663441.66241,6528.35775,563,14441306,16,M21S,21E,04,-119.70619,36.13166,M,21S,M21S21E04,M21S21E,16M21S21E04
2651570.62115,6515.21491,564,14441307,16,M21S,21E,03,-119.68814,36.13166,M,21S,M21S21E03,M21S21E,16M21S21E03
2623710.87564,6485.42324,565,14441308,16,M21S,21E,05,-119.72411,36.13156,M,21S,M21S21E05,M21S21E,16M21S21E05
2843289.57410,6750.70841,566,14441311,16,M21S,21E,06,-119.74268,36.13150,M,21S,M21S21E06,M21S21E,16M21S21E06
2624067.40819,6481.20549,567,14441312,16,M21S,20E,01,-119.76129,36.13154,M,21S,M21S20E01,M21S20E,16M21S20E01
2599836.72318,6447.20576,568,14441313,16,M21S,20E,02,-119.77917,36.13160,M,21S,M21S20E02,M21S20E,16M21S20E02
2620100.11092,6474.91614,569,14441314,16,M21S,20E,03,-119.79708,36.13158,M,21S,M21S20E03,M21S20E,16M21S20E03
2603389.06967,6454.81724,570,14441315,16,M21S,20E,04,-119.81498,36.13160,M,21S,M21S20E04,M21S20E,16M21S20E04
2653376.52745,6509.42727,571,14441316,16,M21S,20E,05,-119.83297,36.13161,M,21S,M21S20E05,M21S20E,16M21S20E05
2603298.64141,6455.86053,572,14441317,16,M21S,20E,06,-119.85096,36.13159,M,21S,M21S20E06,M21S20E,16M21S20E06
2584351.79314,6420.13748,573,14441323,16,M21S,19E,01,-119.86874,36.13155,M,21S,M21S19E01,M21S19E,16M21S19E01
2492073.81445,6179.08996,574,14644935,16,M21S,18E,03,-120.01176,36.13154,M,21S,M21S18E03,M21S18E,16M21S18E03
2601924.72717,6458.24522,575,14441326,16,M21S,19E,02,-119.88655,36.13156,M,21S,M21S19E02,M21S19E,16M21S19E02
2642747.35894,6496.08729,576,14644938,16,M21S,18E,02,-119.99386,36.13156,M,21S,M21S18E02,M21S18E,16M21S18E02
2584487.37593,6436.15484,577,14644941,16,M21S,19E,03,-119.90437,36.13152,M,21S,M21S19E03,M21S19E,16M21S19E03
2607751.80986,6448.93749,578,14644945,16,M21S,19E,04,-119.92218,36.13147,M,21S,M21S19E04,M21S19E,16M21S19E04
2596171.95151,6451.67484,579,14644947,16,M21S,19E,05,-119.94005,36.13144,M,21S,M21S19E05,M21S19E,16M21S19E05
2605201.17239,6457.46002,580,14644949,16,M21S,19E,06,-119.95794,36.13144,M,21S,M21S19E06,M21S19E,16M21S19E06
2586321.27907,6434.84718,581,14644950,16,M21S,18E,01,-119.97585,36.13143,M,21S,M21S18E01,M21S18E,16M21S18E01
720446.32926,4101.76011,582,14645037,16,M21S,18E,04,-120.02531,36.12650,M,21S,M21S18E04,M21S18E,16M21S18E04
1568.33740,1655.25098,583,14645067,16,M21S,23E,06,-119.53539,36.12591,M,21S,M21S23E06,M21S23E,16M21S23E06
7795.10071,3248.99431,584,14645217,16,M21S,23E,07,-119.53539,36.11721,M,21S,M21S23E07,M21S23E,16M21S23E07
2596037.48871,6445.28150,585,14441607,16,M21S,22E,12,-119.54438,36.11723,M,21S,M21S22E12,M21S22E,16M21S22E12
2574193.95294,6404.24974,586,14441609,16,M21S,22E,11,-119.56227,36.11718,M,21S,M21S22E11,M21S22E,16M21S22E11
2590523.38171,6439.69335,587,14441610,16,M21S,22E,09,-119.59801,36.11728,M,21S,M21S22E09,M21S22E,16M21S22E09
2577408.07785,6430.82483,588,14441611,16,M21S,22E,10,-119.58012,36.11721,M,21S,M21S22E10,M21S22E,16M21S22E10
2543688.40103,6380.22489,589,14441613,16,M21S,22E,08,-119.61578,36.11720,M,21S,M21S22E08,M21S22E,16M21S22E08
2741638.91588,6616.06750,590,14441614,16,M21S,22E,07,-119.63396,36.11714,M,21S,M21S22E07,M21S22E,16M21S22E07
2600259.50737,6452.59280,591,14441618,16,M21S,21E,12,-119.65226,36.11705,M,21S,M21S21E12,M21S21E,16M21S21E12
2644056.31453,6503.65035,592,14441619,16,M21S,21E,11,-119.67016,36.11699,M,21S,M21S21E11,M21S21E,16M21S21E11
2618566.70532,6470.58746,593,14441620,16,M21S,21E,10,-119.68809,36.11703,M,21S,M21S21E10,M21S21E,16M21S21E10
2632070.86632,6489.99936,594,14441623,16,M21S,21E,09,-119.70604,36.11693,M,21S,M21S21E09,M21S21E,16M21S21E09
2590173.12332,6432.58231,595,14441624,16,M21S,21E,08,-119.72396,36.11691,M,21S,M21S21E08,M21S21E,16M21S21E08
2653684.17952,6516.24914,596,14441625,16,M21S,20E,10,-119.79704,36.11698,M,21S,M21S20E10,M21S20E,16M21S20E10
2627593.90349,6483.77544,597,14441626,16,M21S,20E,11,-119.77903,36.11696,M,21S,M21S20E11,M21S20E,16M21S20E11
2604040.08556,6455.87057,598,14441627,16,M21S,20E,12,-119.76122,36.11687,M,21S,M21S20E12,M21S20E,16M21S20E12
2616390.05615,6469.45410,599,14441629,16,M21S,20E,09,-119.81498,36.11687,M,21S,M21S20E09,M21S20E,16M21S20E09
2690283.08598,6559.24455,600,14441630,16,M21S,20E,08,-119.83294,36.11689,M,21S,M21S20E08,M21S20E,16M21S20E08
2847619.23776,6756.37648,601,14441631,16,M21S,21E,07,-119.74261,36.11677,M,21S,M21S21E07,M21S21E,16M21S21E07
2645941.08994,6506.91644,602,14441632,16,M21S,20E,07,-119.85099,36.11690,M,21S,M21S20E07,M21S20E,16M21S20E07
2549307.02576,6405.72369,603,14441635,16,M21S,19E,12,-119.86872,36.11693,M,21S,M21S19E12,M21S19E,16M21S19E12
2583830.98078,6430.69464,604,14645247,16,M21S,19E,10,-119.90424,36.11699,M,21S,M21S19E10,M21S19E,16M21S19E10
2604705.08192,6455.63842,605,14441637,16,M21S,19E,11,-119.88640,36.11695,M,21S,M21S19E11,M21S19E,16M21S19E11
2630563.26073,6482.45240,606,14645256,16,M21S,18E,11,-119.99371,36.11694,M,21S,M21S18E11,M21S18E,16M21S18E11
2588924.20750,6438.21735,607,14645261,16,M21S,19E,09,-119.92210,36.11688,M,21S,M21S19E09,M21S19E,16M21S19E09
2604793.77768,6455.91589,608,14645262,16,M21S,18E,12,-119.97572,36.11693,M,21S,M21S18E12,M21S18E,16M21S18E12
2581944.56679,6427.46684,609,14645263,16,M21S,18E,10,-120.01167,36.11692,M,21S,M21S18E10,M21S18E,16M21S18E10
2596396.97641,6429.97881,610,14645265,16,M21S,19E,08,-119.93996,36.11686,M,21S,M21S19E08,M21S19E,16M21S19E08
2594684.68408,6461.89092,611,14645266,16,M21S,19E,07,-119.95782,36.11689,M,21S,M21S19E07,M21S19E,16M21S19E07
2502808.31255,6197.51239,612,14645268,16,M21S,18E,09,-120.02955,36.11690,M,21S,M21S18E09,M21S18E,16M21S18E09
800875.59786,4316.28177,613,14645341,16,M21S,18E,08,-120.04347,36.11227,M,21S,M21S18E08,M21S18E,16M21S18E08
5016.09775,3235.73880,614,14645547,16,M21S,23E,18,-119.53535,36.10265,M,21S,M21S23E18,M21S23E,16M21S23E18
2622264.39188,6468.27408,615,14441937,16,M21S,22E,13,-119.54436,36.10265,M,21S,M21S22E13,M21S22E,16M21S22E13
